Date,Product Name,Ingredient,Quantity Sold,Temperature,Day of Week,Holiday,Promotion
2023-04-29,Cupcake,Sugar,207,24,Saturday,0,1
2023-09-12,Sandwich,Bread,172,17,Tuesday,0,0
2023-03-23,Americano,Coffee,295,16,Thursday,1,1
2023-09-13,Salad,Cucumber,219,35,Wednesday,1,1
2023-10-19,Watermelon Granita,Ice,264,33,Thursday,0,0
2023-03-29,Dark Frappe,Coffee,230,16,Wednesday,0,0
2023-08-09,Masala Tea,Tea,54,27,Wednesday,0,1
2023-03-29,Dark Frappe,Chocolate,157,32,Wednesday,1,1
2023-10-30,Granola Bar,Honey,225,18,Monday,0,0
2023-02-17,Hazelnut Brownie Cake Shake,Brownie,218,32,Friday,1,1
2023-12-03,Pizza,Tomato,294,16,Sunday,1,0
2023-10-03,Long Black,Water,105,16,Tuesday,0,1
2023-05-21,Panini,Ham,247,21,Sunday,0,0
2023-02-03,Turmeric Ginger Cappuccino,Ginger,263,34,Friday,0,1
2023-01-26,Cupcake,Sugar,276,21,Thursday,1,1
2023-11-22,Elaichi Tea,Tea,165,23,Wednesday,0,0
2023-04-09,Elaichi Tea,Cardamom,284,33,Sunday,0,0
2023-07-28,Herbal Tea,Herbs,298,16,Friday,0,1
2023-05-15,Tacos,Cheese,123,34,Monday,1,1
2023-08-07,Macaron,Almond Flour,97,17,Monday,0,0
2023-11-23,Crackling Brownie Pastry,Flour,294,27,Thursday,0,0
2023-07-16,Tropical Iceberg,Ice,260,38,Sunday,0,0
2023-08-04,Vegan Shake,Banana,240,29,Friday,1,1
2023-11-02,Macchiato,Milk,193,39,Thursday,1,0
2023-11-20,Watermelon Granita,Ice,254,37,Monday,1,0
2023-07-01,Turmeric Ginger Cappuccino,Milk,222,21,Saturday,0,0
2023-12-27,Iced Mocha,Espresso,100,30,Wednesday,0,0
2023-05-17,Pineapple Delight Pastry,Butter,172,28,Wednesday,0,1
2023-09-27,Pineapple Delight Pastry,Flour,77,28,Wednesday,1,1
2023-07-26,Popcorn,Corn,166,19,Wednesday,0,1
2023-12-08,Tropical Iceberg,Pineapple,282,39,Friday,0,1
2023-07-07,Panini,Bread,70,31,Friday,1,1
2023-11-01,Cookie,Sugar,209,24,Wednesday,1,1
2023-12-06,Tropical Iceberg,Pineapple,197,19,Wednesday,0,0
2023-05-13,Danish,Sugar,237,17,Saturday,0,0
2023-01-03,Iced Latte,Espresso,289,25,Tuesday,1,1
2023-12-30,Mango Frappe,Ice,251,27,Saturday,0,1
2023-02-28,Breve,Cream,184,22,Tuesday,0,1
2023-12-09,Tropical Iceberg,Ice,164,30,Saturday,1,0
2023-02-12,Cutlet,Meat,93,27,Sunday,1,0
2023-09-26,Tropical Iceberg,Coconut,73,28,Tuesday,0,0
2023-12-08,Tropical Iceberg,Coconut,127,15,Friday,0,0
2023-07-17,Tropical Iceberg,Ice,262,30,Monday,0,0
2023-09-12,Sandwich,Lettuce,113,29,Tuesday,0,1
2023-05-12,Watermelon Mojito,Lime,65,34,Friday,1,0
2023-03-25,Burrito,Tortilla,154,36,Saturday,0,0
2023-04-23,Iced Mocha,Chocolate,122,31,Sunday,0,0
2023-12-29,Tropical Iceberg,Ice,168,27,Friday,0,1
2023-11-16,Eclair,Flour,263,31,Thursday,1,0
2023-02-02,Pudding,Milk,93,18,Thursday,1,0
2023-11-16,Eclair,Flour,263,31,Thursday,1,0
2023-03-23,Americano,Water,108,37,Thursday,0,1
2023-04-03,Iced Latte,Ice,225,32,Monday,0,0
2023-07-01,Turmeric Ginger Cappuccino,Turmeric,192,36,Saturday,0,0
2023-06-09,Muffin,Flour,52,28,Friday,1,0
2023-06-27,Watermelon Mojito,Ice,242,30,Tuesday,1,0
2023-09-23,Flavoured Ice Cream,Milk,131,15,Saturday,1,0
2023-05-09,Cappuccino,Espresso,76,17,Tuesday,1,1
2023-10-26,Salad,Cucumber,98,26,Thursday,1,1
2023-09-04,Cafe Latte,Espresso,190,38,Monday,0,0
2023-10-23,Muffin,Flour,167,35,Monday,1,1
2023-02-23,Herbal Tea,Herbs,272,15,Thursday,0,0
2023-06-11,Hazelnut Brownie Cake Shake,Hazelnut,86,36,Sunday,0,0
2023-03-04,Peach Iced Tea,Peach,164,20,Saturday,1,1
2023-07-20,Crackling Brownie Pastry,Chocolate,74,31,Thursday,0,0
2023-11-09,Mango Frappe,Milk,84,31,Thursday,0,1
2023-03-16,Red Eye,Espresso,194,36,Thursday,0,1
2023-03-12,Macchiato,Milk,210,26,Sunday,0,0
2023-01-21,Pasta,Pasta,139,16,Saturday,0,0
2023-02-04,Croissant,Butter,192,26,Saturday,0,1
2023-04-24,Cake,Eggs,184,23,Monday,0,0
2023-03-11,Chocolate Fantasy Cake Shake,Chocolate Cake,65,29,Saturday,1,1
2023-07-03,Dark Frappe,Coffee,154,17,Monday,0,0
2023-06-13,Pizza,Dough,110,16,Tuesday,0,1
2023-05-12,Watermelon Mojito,Mint,129,34,Friday,1,1
2023-10-16,Muffin,Sugar,282,22,Monday,0,1
2023-03-16,Red Eye,Espresso,194,36,Thursday,0,1
2023-10-14,Brownie,Chocolate,55,19,Saturday,0,1
2023-11-23,Crackling Brownie Pastry,Chocolate,145,39,Thursday,1,1
2023-06-07,Filter Coffee,Coffee,117,18,Wednesday,1,0
2023-09-22,Cookie,Chocolate Chips,50,29,Friday,1,0
2023-05-07,Macchiato,Espresso,190,26,Sunday,0,1
2023-08-01,Watermelon Mojito,Watermelon,291,32,Tuesday,0,0
2023-05-20,Long Black,Coffee,249,21,Saturday,1,1
2023-06-19,Brioche,Flour,135,38,Monday,1,1
2023-08-20,Macchiato,Espresso,166,38,Sunday,0,1
2023-10-15,Muffin,Flour,65,29,Sunday,0,0
2023-02-11,Black Eye,Coffee,228,25,Saturday,0,1
2023-07-14,Iced Coffee,Coffee,64,24,Friday,0,0
2023-08-07,Macaron,Sugar,291,29,Monday,0,0
2023-04-01,Cappuccino,Milk,191,15,Saturday,0,0
2023-12-10,Lemon Green Coffee,Green Tea,70,35,Sunday,1,1
2023-05-04,Mousse,Eggs,232,37,Thursday,1,0
2023-04-28,Tropical Iceberg,Coconut,227,32,Friday,0,1
2023-01-28,Iced Cappuccino,Espresso,192,38,Saturday,0,0
2023-07-27,Crunchy Frappe,Ice,76,32,Thursday,0,0
2023-03-16,Red Eye,Espresso,194,36,Thursday,0,1
2023-06-19,Brioche,Sugar,203,30,Monday,0,0
2023-02-27,Quiche,Eggs,185,39,Monday,1,1
2023-05-30,Turmeric Ginger Cappuccino,Ginger,201,39,Tuesday,0,0
2023-10-06,Masala Tea,Tea,96,34,Friday,0,1
2023-09-10,Popcorn,Corn,286,27,Sunday,1,0
2023-03-27,Dark Frappe,Coffee,254,33,Monday,1,0
2023-07-17,Tropical Iceberg,Coconut,175,33,Monday,0,0
2023-02-21,Pizza,Cheese,254,27,Tuesday,1,1
2023-05-06,Cocoa Fantasy Pastry,Chocolate,177,23,Saturday,1,0
2023-03-28,Classic Lemonade,Sugar,79,38,Tuesday,0,0
2023-05-08,Popcorn,Butter,82,18,Monday,1,1
2023-11-05,Granola Bar,Honey,77,34,Sunday,1,1
2023-08-28,Bagel,Yeast,240,16,Monday,0,1
2023-10-25,Red Velvet Cake Shake,Red Velvet Cake,89,19,Wednesday,1,1
2023-10-14,Brownie,Flour,95,39,Saturday,1,0
2023-02-10,Classic Lemonade,Water,262,24,Friday,0,0
2023-12-18,Crunchy Frappe,Ice,91,37,Monday,0,0
2023-05-09,Cappuccino,Milk,125,29,Tuesday,1,0
2023-08-28,Bagel,Flour,175,27,Monday,0,0
2023-09-10,Popcorn,Butter,185,33,Sunday,1,0
2023-01-19,Cupcake,Sugar,235,24,Thursday,0,1
2023-05-10,Vienna,Whipped Cream,227,27,Wednesday,0,1
2023-06-27,Watermelon Mojito,Watermelon,224,27,Tuesday,0,0
2023-03-22,Scone,Flour,98,16,Wednesday,0,0
2023-09-22,Cookie,Chocolate Chips,50,29,Friday,1,0
2023-04-26,Baguette,Yeast,210,22,Wednesday,1,0
2023-01-10,Mousse,Eggs,101,32,Tuesday,0,1
2023-02-04,Croissant,Butter,192,26,Saturday,0,1
2023-05-25,Long Black,Coffee,104,29,Thursday,0,1
2023-10-22,Donut,Flour,219,21,Sunday,0,0
2023-02-16,Classic Lemonade,Lemon,219,30,Thursday,1,0
2023-12-31,Cake,Flour,65,29,Sunday,0,0
2023-02-05,Brioche,Flour,131,15,Sunday,0,0
2023-07-27,Crunchy Frappe,Chocolate,199,18,Thursday,0,0
2023-01-04,Eclair,Flour,120,37,Wednesday,0,1
2023-11-12,Cafe Latte,Milk,204,34,Sunday,1,1
2023-08-19,Baguette,Flour,243,21,Saturday,0,1
2023-08-21,Elaichi Tea,Cardamom,190,29,Monday,0,0
2023-08-18,Gourmet Belgian Hot Chocolate,Chocolate,299,38,Friday,0,0
2023-01-15,Watermelon Granita,Watermelon,182,34,Sunday,1,0
2023-10-16,Muffin,Sugar,282,22,Monday,0,1
2023-09-22,Cookie,Sugar,87,24,Friday,0,1
2023-08-01,Watermelon Mojito,Ice,88,34,Tuesday,1,0
2023-08-18,Gourmet Belgian Hot Chocolate,Chocolate,299,38,Friday,0,0
2023-01-11,Salad,Tomato,289,39,Wednesday,1,0
2023-12-31,Cake,Sugar,79,16,Sunday,1,0
2023-01-09,Red Velvet Cake Shake,Red Velvet Cake,184,39,Monday,1,0
2023-12-14,Cake,Eggs,98,32,Thursday,0,1
2023-01-20,Watermelon Mojito,Lime,102,18,Friday,0,0
2023-07-01,Turmeric Ginger Cappuccino,Ginger,165,21,Saturday,1,0
2023-01-22,Muffin,Sugar,172,40,Sunday,0,1
2023-05-14,Pudding,Milk,163,31,Sunday,1,0
2023-02-25,Iced Latte,Espresso,88,30,Saturday,1,1
2023-05-06,Cocoa Fantasy Pastry,Flour,289,36,Saturday,1,0
2023-03-17,Red Eye,Espresso,99,16,Friday,1,1
2023-02-19,Hot Velvet Coffee,Coffee,228,24,Sunday,0,0
2023-07-16,Tropical Iceberg,Ice,260,38,Sunday,0,0
2023-06-21,Earl Grey Orange Tea,Tea,283,24,Wednesday,0,1
2023-03-20,Breve,Cream,238,37,Monday,1,1
2023-12-08,Tropical Iceberg,Pineapple,282,39,Friday,0,1
2023-07-03,Dark Frappe,Chocolate,164,40,Monday,1,1
2023-07-01,Turmeric Ginger Cappuccino,Espresso,288,21,Saturday,0,0
2023-02-01,Gourmet Belgian Hot Chocolate,Chocolate,198,23,Wednesday,1,0
2023-02-07,Vanilla Latte,Espresso,145,18,Tuesday,0,0
2023-03-14,Iced Tea Latte,Tea,70,29,Tuesday,0,1
2023-12-14,Cake,Flour,59,20,Thursday,1,1
2023-04-21,Eclair,Cream,168,24,Friday,1,1
2023-11-19,Vanilla Cappuccino,Espresso,115,34,Sunday,1,0
2023-03-27,Dark Frappe,Chocolate,82,30,Monday,0,0
2023-10-05,Macchiato,Espresso,199,22,Thursday,0,0
2023-09-18,Cake,Flour,225,38,Monday,0,1
2023-02-10,Classic Lemonade,Water,262,24,Friday,0,0
2023-08-12,Peach Iced Tea,Tea,185,38,Saturday,1,1
2023-07-25,Tropical Iceberg,Coconut,300,38,Tuesday,1,0
2023-09-20,Crunchy Frappe,Chocolate,289,24,Wednesday,1,0
2023-11-14,Dark Frappe,Ice,260,25,Tuesday,1,1
2023-08-14,Tropical Iceberg,Ice,208,19,Monday,1,1
2023-10-27,Cupcake,Sugar,276,15,Friday,0,0
2023-10-30,Granola Bar,Nuts,62,34,Monday,1,0
2023-08-09,Masala Tea,Tea,54,27,Wednesday,0,1
2023-07-08,Crackling Brownie Pastry,Chocolate,225,37,Saturday,1,1
2023-06-26,Mango Frappe,Mango,175,27,Monday,0,0
2023-03-10,Popcorn,Corn,102,22,Friday,1,0
2023-04-24,Cake,Sugar,266,22,Monday,0,1
2023-11-07,Cake,Sugar,157,24,Tuesday,0,1
2023-01-20,Watermelon Mojito,Ice,296,27,Friday,0,1
2023-07-14,Iced Coffee,Coffee,64,24,Friday,0,0
2023-08-11,Salad,Lettuce,116,17,Friday,1,1
2023-04-22,Ginger Tea,Tea,179,19,Saturday,0,1
2023-04-04,Iced Cappuccino,Milk,131,17,Tuesday,1,0
2023-10-26,Salad,Cucumber,98,26,Thursday,1,1
2023-01-29,Granola Bar,Nuts,162,34,Sunday,0,0
2023-12-14,Cake,Flour,59,20,Thursday,1,1
2023-09-02,Affogato,Ice Cream,122,32,Saturday,0,1
2023-03-20,Breve,Espresso,184,27,Monday,1,1
2023-05-23,Pudding,Milk,290,21,Tuesday,0,1
2023-10-16,Muffin,Flour,238,28,Monday,1,0
2023-09-17,Cookie,Sugar,250,32,Sunday,1,1
2023-02-07,Vanilla Latte,Vanilla,248,28,Tuesday,1,0
2023-10-06,Masala Tea,Tea,96,34,Friday,0,1
2023-11-10,Breve,Cream,250,16,Friday,1,1
2023-06-27,Watermelon Mojito,Lime,257,26,Tuesday,1,1
2023-03-09,Vegan Shake,Almond Milk,252,27,Thursday,1,0
2023-10-13,Ginger Tea,Ginger,300,16,Friday,0,1
2023-12-29,Tropical Iceberg,Ice,168,27,Friday,0,1
2023-04-11,Pizza,Tomato,198,24,Tuesday,0,0
2023-02-19,Hot Velvet Coffee,Milk,256,27,Sunday,1,1
2023-06-29,Pudding,Sugar,107,21,Thursday,0,1
2023-01-17,Sandwich,Bread,157,40,Tuesday,0,1
2023-10-26,Salad,Tomato,202,19,Thursday,0,0
2023-01-11,Salad,Lettuce,223,30,Wednesday,1,0
2023-02-27,Quiche,Eggs,185,39,Monday,1,1
2023-01-10,Mousse,Chocolate,193,32,Tuesday,0,0
2023-10-11,Brownie,Flour,110,21,Wednesday,1,0
2023-04-15,Hot Tea Latte,Milk,265,20,Saturday,1,1
2023-07-01,Turmeric Ginger Cappuccino,Milk,222,21,Saturday,0,0
2023-12-22,Donut,Sugar,166,17,Friday,0,0
2023-04-01,Cappuccino,Espresso,219,40,Saturday,0,1
2023-01-01,Breve,Cream,244,40,Sunday,1,0
2023-08-17,Watermelon Mojito,Watermelon,148,24,Thursday,0,0
2023-05-16,Cake,Flour,125,34,Tuesday,0,0
2023-07-16,Tropical Iceberg,Coconut,148,20,Sunday,0,0
2023-01-28,Iced Cappuccino,Ice,130,18,Saturday,0,1
2023-01-10,Mousse,Cream,80,31,Tuesday,1,1
2023-08-11,Salad,Cucumber,178,40,Friday,0,0
2023-01-25,Peach Iced Tea,Ice,214,34,Wednesday,0,0
2023-03-24,Pineapple Delight Pastry,Pineapple,215,26,Friday,0,1
2023-12-17,Cookie,Chocolate Chips,81,22,Sunday,1,0
2023-07-14,Iced Coffee,Ice,202,28,Friday,0,0
2023-07-09,Scone,Butter,225,29,Sunday,1,1
2023-05-12,Watermelon Mojito,Ice,281,37,Friday,0,0
2023-09-23,Flavoured Ice Cream,Flavouring,196,25,Saturday,0,0
2023-06-10,Crackling Brownie Pastry,Chocolate,63,16,Saturday,1,1
2023-06-19,Brioche,Eggs,118,16,Monday,0,0
2023-04-04,Iced Cappuccino,Milk,131,17,Tuesday,1,0
2023-10-27,Cupcake,Flour,73,35,Friday,1,0
2023-05-13,Danish,Butter,63,28,Saturday,0,1
2023-11-26,Tacos,Meat,247,38,Sunday,0,0
2023-03-15,Earl Grey Orange Tea,Tea,243,27,Wednesday,1,1
2023-04-18,Iced Cappuccino,Espresso,253,19,Tuesday,0,0
2023-12-20,Iced Cappuccino,Milk,59,22,Wednesday,0,1
2023-05-24,Hot Velvet Coffee,Milk,205,23,Wednesday,1,1
2023-09-17,Cookie,Chocolate Chips,276,18,Sunday,0,0
2023-11-08,Tropical Iceberg,Coconut,293,30,Wednesday,1,1
2023-08-07,Macaron,Almond Flour,97,17,Monday,0,0
2023-03-17,Red Eye,Espresso,99,16,Friday,1,1
2023-01-28,Iced Cappuccino,Ice,130,18,Saturday,0,1
2023-12-02,Macaron,Almond Flour,246,21,Saturday,1,0
2023-10-20,Soup,Stock,292,35,Friday,1,0
2023-05-26,Iced Tea Latte,Tea,231,22,Friday,0,1
2023-02-08,Mango Frappe,Mango,61,34,Wednesday,1,1
2023-02-24,Filter Coffee,Coffee,65,25,Friday,1,1
2023-02-03,Turmeric Ginger Cappuccino,Milk,117,23,Friday,0,0
2023-02-12,Cutlet,Spices,156,34,Sunday,0,0
2023-06-01,Soup,Vegetables,90,15,Thursday,0,0
2023-10-24,Popcorn,Butter,108,29,Tuesday,1,1
2023-06-06,Bagel,Yeast,112,34,Tuesday,1,0
2023-09-01,Iced Mocha,Milk,274,16,Friday,0,0
2023-05-15,Tacos,Tortilla,234,29,Monday,0,1
2023-02-27,Quiche,Cheese,245,16,Monday,1,0
2023-10-08,Elaichi Tea,Tea,229,27,Sunday,1,1
2023-01-24,Lemon Green Coffee,Green Tea,169,25,Tuesday,1,1
2023-01-26,Cupcake,Flour,66,19,Thursday,1,1
2023-12-04,Espresso,Coffee,216,35,Monday,0,0
2023-04-23,Iced Mocha,Milk,299,28,Sunday,1,0
2023-08-17,Watermelon Mojito,Mint,287,28,Thursday,0,0
2023-01-08,Popcorn,Butter,289,37,Sunday,1,0
2023-08-01,Watermelon Mojito,Watermelon,291,32,Tuesday,0,0
2023-04-29,Cupcake,Flour,229,36,Saturday,0,0
2023-05-15,Tacos,Tortilla,234,29,Monday,0,1
2023-02-10,Classic Lemonade,Water,262,24,Friday,0,0
2023-03-18,Granola Bar,Honey,259,27,Saturday,0,0
2023-08-14,Tropical Iceberg,Pineapple,173,25,Monday,1,1
2023-11-06,Pasta,Tomato,295,32,Monday,0,0
2023-08-30,Espresso,Coffee,82,33,Wednesday,1,1
2023-03-24,Pineapple Delight Pastry,Flour,136,35,Friday,0,0
2023-09-17,Cookie,Sugar,250,32,Sunday,1,1
2023-10-31,Cake,Flour,205,24,Tuesday,1,0
2023-11-25,Espresso,Coffee,221,28,Saturday,1,1
2023-02-17,Hazelnut Brownie Cake Shake,Brownie,218,32,Friday,1,1
2023-04-18,Iced Cappuccino,Espresso,253,19,Tuesday,0,0
2023-04-14,Mousse,Cream,83,37,Friday,1,1
2023-09-17,Cookie,Chocolate Chips,276,18,Sunday,0,0
2023-11-14,Dark Frappe,Coffee,281,28,Tuesday,1,0
2023-11-04,Salad,Cucumber,200,34,Saturday,0,1
2023-06-16,Cheesecake Shake,Milk,269,29,Friday,0,1
2023-01-01,Breve,Espresso,203,32,Sunday,0,0
2023-01-27,Cocoa Fantasy Pastry,Chocolate,118,28,Friday,1,0
2023-09-10,Popcorn,Butter,185,33,Sunday,1,0
2023-01-06,Vanilla Cappuccino,Milk,135,22,Friday,1,0
2023-12-12,Sandwich,Bread,220,34,Tuesday,0,1
2023-09-08,Cake,Flour,92,17,Friday,1,1
2023-08-01,Watermelon Mojito,Mint,270,18,Tuesday,1,0
2023-12-10,Lemon Green Coffee,Green Tea,70,35,Sunday,1,1
2023-10-23,Muffin,Flour,167,35,Monday,1,1
2023-07-01,Turmeric Ginger Cappuccino,Espresso,288,21,Saturday,0,0
2023-02-26,Tropical Iceberg,Coconut,133,15,Sunday,0,1
2023-02-10,Classic Lemonade,Sugar,153,22,Friday,0,0
2023-10-17,Iced Latte,Milk,98,27,Tuesday,1,1
2023-03-02,Brownie,Sugar,132,23,Thursday,1,1
2023-05-15,Tacos,Cheese,123,34,Monday,1,1
2023-02-01,Gourmet Belgian Hot Chocolate,Chocolate,198,23,Wednesday,1,0
2023-01-16,Iced Cappuccino,Ice,63,27,Monday,0,1
2023-04-19,Pasta,Tomato,279,36,Wednesday,1,1
2023-06-28,Cheesecake Shake,Cheesecake,240,21,Wednesday,0,1
2023-10-14,Brownie,Flour,95,39,Saturday,1,0
2023-01-13,Popcorn,Butter,247,22,Friday,0,0
2023-01-04,Eclair,Chocolate,102,21,Wednesday,0,0
2023-09-04,Cafe Latte,Milk,236,21,Monday,0,0
2023-03-17,Red Eye,Coffee,95,32,Friday,0,1
2023-05-14,Pudding,Milk,163,31,Sunday,1,0
2023-04-24,Cake,Eggs,184,23,Monday,0,0
2023-06-18,Espresso,Coffee,200,39,Sunday,0,0
2023-11-10,Breve,Espresso,117,15,Friday,1,1
2023-12-04,Espresso,Coffee,216,35,Monday,0,0
2023-06-17,Lemon Green Coffee,Coffee,244,29,Saturday,1,0
2023-03-11,Chocolate Fantasy Cake Shake,Milk,272,27,Saturday,0,0
2023-07-08,Crackling Brownie Pastry,Flour,129,36,Saturday,0,0
2023-10-19,Watermelon Granita,Ice,264,33,Thursday,0,0
2023-07-11,Peach Iced Tea,Peach,125,31,Tuesday,0,0
2023-08-22,Bagel,Flour,93,39,Tuesday,1,0
2023-08-30,Espresso,Milk,82,21,Wednesday,0,1
2023-07-20,Crackling Brownie Pastry,Flour,216,34,Thursday,0,0
2023-05-24,Hot Velvet Coffee,Milk,205,23,Wednesday,1,1
2023-03-13,Iced Coffee,Coffee,159,37,Monday,1,1
2023-09-25,Eclair,Cream,190,28,Monday,1,0
2023-12-26,Red Velvet Cake Shake,Red Velvet Cake,296,40,Tuesday,0,1
2023-02-07,Vanilla Latte,Espresso,145,18,Tuesday,0,0
2023-11-11,Filter Coffee,Coffee,207,21,Saturday,0,1
2023-02-09,Iced Latte,Espresso,251,19,Thursday,1,1
2023-06-09,Muffin,Eggs,67,16,Friday,0,0
2023-08-16,Filter Coffee,Coffee,254,36,Wednesday,1,0
2023-12-27,Iced Mocha,Espresso,100,30,Wednesday,0,0
2023-03-18,Granola Bar,Honey,259,27,Saturday,0,0
2023-09-06,Iced Tea Latte,Milk,200,38,Wednesday,1,1
2023-08-21,Elaichi Tea,Tea,95,16,Monday,1,0
2023-03-21,Cookie,Chocolate Chips,218,29,Tuesday,0,0
2023-04-04,Iced Cappuccino,Ice,151,38,Tuesday,0,1
2023-12-08,Tropical Iceberg,Pineapple,282,39,Friday,0,1
2023-07-17,Tropical Iceberg,Ice,262,30,Monday,0,0
2023-12-13,Croissant,Butter,201,26,Wednesday,0,1
2023-04-17,Turmeric Ginger Cappuccino,Espresso,294,17,Monday,1,0
2023-02-28,Breve,Milk,233,38,Tuesday,0,1
2023-04-21,Eclair,Flour,124,21,Friday,0,0
2023-07-20,Crackling Brownie Pastry,Flour,216,34,Thursday,0,0
2023-01-30,Breve,Milk,147,27,Monday,0,0
2023-08-25,Pasta,Cheese,223,25,Friday,0,0
2023-09-27,Pineapple Delight Pastry,Butter,96,21,Wednesday,0,1
2023-02-19,Hot Velvet Coffee,Milk,256,27,Sunday,1,1
2023-09-01,Iced Mocha,Milk,274,16,Friday,0,0
2023-11-30,Donut,Sugar,145,29,Thursday,1,0
2023-11-01,Cookie,Chocolate Chips,137,21,Wednesday,1,1
2023-09-08,Cake,Sugar,173,27,Friday,0,0
2023-12-20,Iced Cappuccino,Espresso,82,33,Wednesday,1,0
2023-02-12,Cutlet,Meat,93,27,Sunday,1,0
2023-12-18,Crunchy Frappe,Ice,91,37,Monday,0,0
2023-12-24,Red Eye,Coffee,72,34,Sunday,0,0
2023-05-05,Flat White,Milk,121,29,Friday,0,0
2023-05-12,Watermelon Mojito,Watermelon,107,35,Friday,0,1
2023-03-20,Breve,Espresso,184,27,Monday,1,1
2023-05-04,Mousse,Cream,238,32,Thursday,1,0
2023-12-22,Donut,Flour,55,39,Friday,0,1
2023-05-06,Cocoa Fantasy Pastry,Flour,289,36,Saturday,1,0
2023-08-05,Vienna,Coffee,231,23,Saturday,1,0
2023-01-27,Cocoa Fantasy Pastry,Flour,104,18,Friday,0,1
2023-11-26,Tacos,Cheese,187,36,Sunday,0,1
2023-11-26,Tacos,Cheese,187,36,Sunday,0,1
2023-04-03,Iced Latte,Milk,189,17,Monday,0,0
2023-12-03,Pizza,Tomato,294,16,Sunday,1,0
2023-08-22,Bagel,Yeast,281,29,Tuesday,0,1
2023-12-04,Espresso,Milk,258,28,Monday,0,1
2023-11-21,Tropical Iceberg,Pineapple,130,30,Tuesday,0,1
2023-02-17,Hazelnut Brownie Cake Shake,Milk,278,36,Friday,0,0
2023-05-12,Watermelon Mojito,Ice,281,37,Friday,0,0
2023-02-17,Hazelnut Brownie Cake Shake,Brownie,218,32,Friday,1,1
2023-12-28,Donut,Flour,226,27,Thursday,1,1
2023-02-08,Mango Frappe,Milk,190,29,Wednesday,0,0
2023-05-03,Watermelon Granita,Watermelon,158,21,Wednesday,0,1
2023-10-10,Soup,Vegetables,154,23,Tuesday,0,1
2023-01-03,Iced Latte,Espresso,289,25,Tuesday,1,1
2023-09-23,Flavoured Ice Cream,Flavouring,196,25,Saturday,0,0
2023-05-22,Salad,Lettuce,249,33,Monday,1,0
2023-02-18,Soup,Vegetables,173,19,Saturday,0,0
2023-06-13,Pizza,Dough,110,16,Tuesday,0,1
2023-05-31,Cappuccino,Foam,161,32,Wednesday,1,0
2023-07-14,Iced Coffee,Ice,202,28,Friday,0,0
2023-05-19,Panini,Cheese,253,19,Friday,0,1
2023-11-23,Crackling Brownie Pastry,Flour,294,27,Thursday,0,0
2023-03-29,Dark Frappe,Coffee,230,16,Wednesday,0,0
2023-09-04,Cafe Latte,Espresso,190,38,Monday,0,0
2023-11-04,Salad,Cucumber,200,34,Saturday,0,1
2023-10-14,Brownie,Chocolate,55,19,Saturday,0,1
2023-06-02,Donut,Eggs,277,38,Friday,0,1
2023-04-17,Turmeric Ginger Cappuccino,Milk,107,36,Monday,0,1
2023-07-06,Gourmet Belgian Cold Chocolate,Ice,190,23,Thursday,0,0
2023-01-11,Salad,Tomato,289,39,Wednesday,1,0
2023-05-04,Mousse,Eggs,232,37,Thursday,1,0
2023-02-24,Filter Coffee,Coffee,65,25,Friday,1,1
2023-05-11,Affogato,Espresso,191,23,Thursday,0,0
2023-09-13,Salad,Tomato,71,35,Wednesday,0,0
2023-11-16,Eclair,Cream,222,24,Thursday,0,1
2023-08-31,Mousse,Eggs,63,28,Thursday,1,1
2023-06-04,Pizza,Dough,125,32,Sunday,1,1
2023-03-03,Mousse,Cream,267,38,Friday,1,1
2023-07-26,Popcorn,Corn,166,19,Wednesday,0,1
2023-07-27,Crunchy Frappe,Ice,76,32,Thursday,0,0
2023-07-08,Crackling Brownie Pastry,Chocolate,225,37,Saturday,1,1
2023-01-09,Red Velvet Cake Shake,Red Velvet Cake,184,39,Monday,1,0
2023-03-29,Dark Frappe,Chocolate,157,32,Wednesday,1,1
2023-04-02,Lemon Cake Shake,Lemon Cake,53,40,Sunday,0,1
2023-12-06,Tropical Iceberg,Pineapple,197,19,Wednesday,0,0
2023-03-04,Peach Iced Tea,Tea,283,35,Saturday,1,0
2023-03-14,Iced Tea Latte,Ice,98,40,Tuesday,1,1
2023-02-19,Hot Velvet Coffee,Chocolate,84,38,Sunday,0,0
2023-01-23,Chocolate Fantasy Cake Shake,Chocolate Cake,168,40,Monday,1,0
2023-01-14,Crackling Brownie Pastry,Chocolate,240,22,Saturday,1,0
2023-11-29,Turmeric Ginger Cappuccino,Ginger,73,21,Wednesday,0,0
2023-06-17,Lemon Green Coffee,Coffee,244,29,Saturday,1,0
2023-11-10,Breve,Cream,250,16,Friday,1,1
2023-03-12,Macchiato,Milk,210,26,Sunday,0,0
2023-08-31,Mousse,Eggs,63,28,Thursday,1,1
2023-11-16,Eclair,Flour,263,31,Thursday,1,0
2023-03-24,Pineapple Delight Pastry,Flour,136,35,Friday,0,0
2023-07-18,Black Eye,Espresso,137,32,Tuesday,0,1
2023-11-30,Donut,Sugar,145,29,Thursday,1,0
2023-05-28,Espresso,Coffee,83,31,Sunday,0,1
2023-04-11,Pizza,Cheese,293,31,Tuesday,0,0
2023-04-24,Cake,Sugar,266,22,Monday,0,1
2023-02-28,Breve,Milk,233,38,Tuesday,0,1
2023-05-30,Turmeric Ginger Cappuccino,Ginger,201,39,Tuesday,0,0
