TransactionID,Items,TotalCost,UserID
318,"Herbal Tea, Turmeric Ginger Cappuccino, Granola Bar, Bagel, Pasta, Filter Coffee, Gourmet Belgian Cold Chocolate, Red Eye",1690,7155
319,"Iced Coffee, Hot Velvet Coffee, Cutlet",620,7175
320,"Lemon Cake Shake, Crunchy Frappe, Baguette, Gourmet Belgian Cold Chocolate",970,9158
321,"Cocoa Fantasy Pastry, Americano, Pineapple Delight Pastry, Gourmet Belgian Cold Chocolate, Black Eye, Dark Frappe, Iced Tea Latte, Baguette",1710,3209
322,Soup,150,9138
323,"Brownie, Masala Tea, Elaichi Tea",510,462
324,"Cocoa Fantasy Pastry, Brioche, Cafe Latte",550,5871
325,"Cake, Brownie, Lemon Green Coffee, Affogato, Macaron",1050,7650
326,"Flavoured Ice Cream, Elaichi Tea",430,7682
327,Crackling Brownie Pastry,200,1809
328,"Cappuccino, Cookie, Cake, Crunchy Frappe, Panini, Flavoured Ice Cream",1340,5965
329,"Eclair, Red Eye, Pudding, Salad, Soup",910,3949
330,"Pizza, Cortado, Alphonso Mango Frappe",830,3622
331,"Vanilla Latte, Cortado, Chocolate Fantasy Cake Shake, Cocoa Fantasy Pastry, Pineapple Delight Pastry",1110,2511
332,"Cupcake, Cheesecake Shake, Crunchy Frappe, Espresso, Masala Tea, Flavoured Ice Cream, Eclair, Long Black",1630,7783
333,"Watermelon Mojito, Bagel, Masala Tea, Cafe Latte, Donut",910,5584
334,"Mousse, Vanilla Cappuccino, Pineapple Delight Pastry, Popcorn, Cappuccino, Cake",1150,5247
335,"Crunchy Frappe, Earl Grey Orange Tea, Masala Tea, Espresso, Iced Latte, Long Black, Gourmet Belgian Hot Chocolate",1570,8562
336,"Cafe Latte, Espresso, Vanilla Latte",650,7368
337,"Cake, Lemon Cake Shake, Turmeric Ginger Cappuccino, Chocolate Fantasy Cake Shake",1020,8754
338,"Black Eye, Breve, Lemon Green Coffee, Vegan Shake, Macchiato",1090,2170
339,"Filter Coffee, Cake, Hot Velvet Coffee, Iced Cappuccino",850,9285
340,"Long Macchiato, Filter Coffee, Macaron, Lemon Green Coffee",760,9387
341,"Watermelon Granita, Flat White, Espresso, Soup",750,8870
342,"Cupcake, Vanilla Latte, Crunchy Frappe, Scone, Flat White",1030,4113
343,"Cocoa Fantasy Pastry, Quiche, Dark Frappe, Soup, Cafe Latte, Cappuccino, Scone",1470,9506
344,"Affogato, Bagel",390,7455
345,"Breve, Long Black, Cheesecake Shake, Tacos, Earl Grey Orange Tea, Sandwich, Popcorn, Vanilla Latte",1740,1028
346,"Americano, Baguette",330,8474
347,"Black Eye, Vanilla Cappuccino, Crackling Brownie Pastry",620,3253
348,Panini,280,9114
349,"Vienna, Turmeric Ginger Cappuccino, Vanilla Cappuccino, Scone",890,5942
350,"Hazelnut Brownie Cake Shake, Vanilla Latte, Espresso",700,9540
351,"Gourmet Belgian Cold Chocolate, Red Velvet Cake Shake, Lemon Cake Shake, Panini, Peach Iced Tea, Iced Latte",1630,4047
352,Mousse,200,5578
353,"Earl Grey Orange Tea, Long Black, Sandwich, Pudding, Cappuccino",1050,1170
354,"Masala Tea, Breve, Danish, Scone, Gourmet Belgian Cold Chocolate, Croissant, Iced Cappuccino",1400,69
355,"Cookie, Vanilla Cappuccino, Americano, Burrito, Classic Lemonade, Cupcake, Cappuccino",1360,6096
356,"Iced Cappuccino, Cappuccino, Watermelon Granita, Turmeric Ginger Cappuccino, Crackling Brownie Pastry, Breve",1420,1349
357,"Mousse, Cappuccino, Ginger Tea",600,942
358,"Dark Frappe, Macchiato",460,2321
359,"Hot Tea Latte, Cake, Espresso, Affogato, Long Macchiato, Cocoa Fantasy Pastry",1230,1747
360,Lemon Cake Shake,250,2514
361,"Cake, Iced Coffee, Baguette, Herbal Tea, Red Eye, Hazelnut Brownie Cake Shake, Popcorn",1310,9016
362,"Bagel, Chocolate Fantasy Cake Shake, Dark Frappe",680,9100
363,"Watermelon Granita, Gourmet Belgian Cold Chocolate",540,9519
364,"Macaron, Gourmet Belgian Cold Chocolate, Pizza, Burrito, Watermelon Granita, Green Tea, Espresso, Flat White",1950,7800
365,"Cortado, Flat White",430,5733
366,"Red Eye, Watermelon Granita, Sandwich, Panini, Cookie, Danish, Iced Tea Latte",1470,4347
367,"Filter Coffee, Herbal Tea, Chocolate Fantasy Cake Shake, Salad, Elaichi Tea, Green Tea, Cookie",1250,1610
368,"Chocolate Fantasy Cake Shake, Cortado, Tropical Iceberg, Mousse, Bagel, Black Eye, Baguette, Croissant",1490,1311
369,"Sandwich, Peach Iced Tea, Macaron, Panini, Espresso, Bagel, Gourmet Belgian Hot Chocolate",1580,9359
370,"Red Velvet Cake Shake, Muffin, Croissant",500,5203
371,Muffin,120,8991
372,"Cookie, Brioche, Pizza, Flat White, Quiche, Americano",1320,9604
373,"Baguette, Iced Cappuccino, Alphonso Mango Frappe, Brownie",860,7214
374,Dark Frappe,260,7354
375,"Alphonso Mango Frappe, Flat White, Espresso, Dark Frappe, Vanilla Latte, Sandwich, Lemon Cake Shake, Popcorn",1770,9584
376,"Peach Iced Tea, Hazelnut Brownie Cake Shake, Herbal Tea, Cocoa Fantasy Pastry, Danish, Ginger Tea",1220,1981
377,"Vegan Shake, Pizza, Long Black, Muffin, Cutlet",1070,3045
378,Cookie,120,1745
379,Donut,100,9054
380,"Cupcake, Gourmet Belgian Cold Chocolate, Espresso, Tacos, Gourmet Belgian Hot Chocolate",1190,1845
381,"Americano, Iced Tea Latte, Breve, Burrito, Iced Coffee, Vanilla Cappuccino, Cortado, Alphonso Mango Frappe",1890,9538
382,"Red Eye, Baguette, Iced Latte, Cookie, Tropical Iceberg, Peach Iced Tea, Crunchy Frappe, Donut",1540,283
383,"Muffin, Cortado, Croissant, Macaron, Breve, Black Eye, Mousse, Pizza",1570,9074
384,"Popcorn, Alphonso Mango Frappe, Red Eye, Cortado",740,2636
385,"Cookie, Cutlet, Filter Coffee, Cafe Latte",600,9525
386,"Green Tea, Hazelnut Brownie Cake Shake, Cocoa Fantasy Pastry, Pudding, Classic Lemonade, Donut, Flavoured Ice Cream",1320,4014
387,"Danish, Filter Coffee",270,5967
388,"Lemon Green Coffee, Gourmet Belgian Cold Chocolate, Flavoured Ice Cream, Granola Bar, Red Eye, Flat White, Cupcake, Pasta",1850,6043
389,"Pasta, Cake, Dark Frappe, Crunchy Frappe, Red Eye, Macchiato, Alphonso Mango Frappe, Vanilla Latte",1960,734
390,Brioche,140,4568
391,"Hot Velvet Coffee, Tropical Iceberg, Flavoured Ice Cream, Vienna, Masala Tea",1160,677
392,"Earl Grey Orange Tea, Vanilla Latte, Danish, Cupcake",790,695
393,"Chocolate Fantasy Cake Shake, Sandwich, Filter Coffee, Vegan Shake, Cupcake, Black Eye",1200,774
394,"Macaron, Donut, Cocoa Fantasy Pastry, Hazelnut Brownie Cake Shake, Eclair, Cheesecake Shake, Scone",1340,4669
395,"Long Black, Cutlet, Muffin",470,7786
396,"Cupcake, Donut, Classic Lemonade, Filter Coffee",500,1850
397,Peach Iced Tea,230,9345
398,"Sandwich, Earl Grey Orange Tea, Scone, Gourmet Belgian Hot Chocolate, Ginger Tea, Tropical Iceberg, Crackling Brownie Pastry",1520,8295
399,"Green Tea, Iced Coffee, Macaron",600,4512
400,"Iced Coffee, Earl Grey Orange Tea, Cafe Latte, Iced Mocha, Salad",1150,4032
401,"Dark Frappe, Baguette, Vegan Shake, Cappuccino, Popcorn",960,790
402,"Quiche, Panini, Red Velvet Cake Shake, Pineapple Delight Pastry, Sandwich, Cutlet, Muffin",1570,195
403,"Classic Lemonade, Watermelon Granita, Filter Coffee, Gourmet Belgian Hot Chocolate, Eclair",970,6661
404,"Baguette, Cortado, Crunchy Frappe",600,2828
405,"Bagel, Herbal Tea, Gourmet Belgian Hot Chocolate",650,3128
406,Flat White,230,2649
407,"Chocolate Fantasy Cake Shake, Watermelon Granita, Tropical Iceberg",730,3194
408,"Red Velvet Cake Shake, Cheesecake Shake, Hot Tea Latte",770,9791
409,"Burrito, Peach Iced Tea, Masala Tea, Gourmet Belgian Hot Chocolate, Panini, Vegan Shake, Vienna, Popcorn",1880,8892
410,"Brownie, Americano, Black Eye, Breve, Filter Coffee, Gourmet Belgian Cold Chocolate, Pasta",1450,7651
411,Cocoa Fantasy Pastry,180,3916
412,"Herbal Tea, Vanilla Cappuccino, Turmeric Ginger Cappuccino, Americano",880,6515
413,Macchiato,200,3285
414,"Black Eye, Vegan Shake, Hazelnut Brownie Cake Shake, Watermelon Granita",930,7551
415,"Classic Lemonade, Americano, Granola Bar, Crackling Brownie Pastry, Iced Tea Latte, Hazelnut Brownie Cake Shake, Iced Cappuccino, Masala Tea",1700,2560
416,"Iced Coffee, Eclair, Watermelon Granita, Americano, Iced Mocha, Long Black, Gourmet Belgian Cold Chocolate",1600,3449
417,"Brownie, Red Velvet Cake Shake, Donut, Cake, Scone, Mousse, Hazelnut Brownie Cake Shake, Flavoured Ice Cream",1610,8064
418,Peach Iced Tea,230,2289
419,"Brownie, Macchiato, Filter Coffee, Vanilla Latte, Classic Lemonade, Pudding, Danish, Elaichi Tea",1400,7506
420,"Iced Coffee, Filter Coffee, Cheesecake Shake, Cocoa Fantasy Pastry, Espresso, Affogato",1160,6996
421,"Salad, Gourmet Belgian Hot Chocolate",540,2273
422,"Cheesecake Shake, Masala Tea",450,3692
423,Classic Lemonade,150,9226
424,"Vanilla Latte, Tacos, Crackling Brownie Pastry",720,4492
425,"Cocoa Fantasy Pastry, Vienna, Red Eye, Masala Tea, Herbal Tea, Sandwich, Popcorn",1290,9578
426,Hazelnut Brownie Cake Shake,280,2657
427,"Mousse, Flat White, Chocolate Fantasy Cake Shake, Panini",980,8824
428,"Vanilla Latte, Alphonso Mango Frappe, Espresso, Long Macchiato",920,9734
429,"Masala Tea, Watermelon Granita, Watermelon Mojito, Cortado, Pineapple Delight Pastry, Iced Coffee, Herbal Tea",1440,4721
430,Iced Mocha,280,5295
431,Watermelon Granita,220,4060
432,"Brownie, Flat White, Cake, Crunchy Frappe",850,1229
433,"Iced Latte, Vanilla Latte, Breve, Pizza, Muffin, Cake",1450,8240
434,"Danish, Chocolate Fantasy Cake Shake, Eclair",620,7593
435,"Mousse, Vegan Shake, Elaichi Tea, Dark Frappe, Cupcake, Salad",1260,4807
436,"Turmeric Ginger Cappuccino, Pudding, Popcorn, Alphonso Mango Frappe, Tacos, Green Tea, Iced Tea Latte",1500,5949
437,"Panini, Ginger Tea, Hazelnut Brownie Cake Shake, Cocoa Fantasy Pastry, Donut, Turmeric Ginger Cappuccino, Crackling Brownie Pastry, Red Velvet Cake Shake",1780,6464
438,"Granola Bar, Lemon Cake Shake",430,2708
439,"Tacos, Americano, Brioche",570,921
440,"Crunchy Frappe, Gourmet Belgian Hot Chocolate, Americano, Baguette, Cake, Tacos",1370,8834
441,"Lemon Green Coffee, Ginger Tea, Pineapple Delight Pastry, Macaron",810,6410
442,"Soup, Burrito, Breve, Peach Iced Tea, Quiche, Crunchy Frappe, Cocoa Fantasy Pastry, Iced Tea Latte",1880,8296
443,Scone,130,2790
444,"Granola Bar, Cafe Latte",410,3498
445,"Croissant, Dark Frappe, Ginger Tea, Pudding, Elaichi Tea, Bagel, Tacos",1300,1263
446,"Green Tea, Popcorn, Red Eye, Crunchy Frappe, Salad, Cocoa Fantasy Pastry, Cupcake, Alphonso Mango Frappe",1520,9960
447,"Breve, Brioche, Flavoured Ice Cream, Tropical Iceberg",850,8196
448,"Espresso, Macaron, Affogato",590,3163
449,"Cheesecake Shake, Lemon Green Coffee, Vanilla Latte, Vanilla Cappuccino, Cappuccino",1240,9981
450,"Iced Tea Latte, Cappuccino",470,6694
451,"Pasta, Pineapple Delight Pastry, Cupcake",640,8031
452,Herbal Tea,180,2589
453,"Hot Velvet Coffee, Cocoa Fantasy Pastry, Green Tea, Red Velvet Cake Shake, Macaron, Masala Tea, Pineapple Delight Pastry",1460,1556
454,"Pineapple Delight Pastry, Donut",290,9939
455,"Popcorn, Macaron, Watermelon Granita, Vanilla Latte, Iced Tea Latte, Pineapple Delight Pastry, Iced Latte, Chocolate Fantasy Cake Shake",1750,2340
456,"Donut, Salad, Watermelon Mojito, Hot Tea Latte, Cutlet, Americano, Pasta",1420,4286
457,"Granola Bar, Watermelon Mojito, Sandwich, Vienna",920,7170
458,"Black Eye, Donut",280,9913
459,"Vanilla Latte, Flat White, Burrito, Vegan Shake",1050,6543
460,"Dark Frappe, Vanilla Cappuccino, Classic Lemonade, Brownie, Red Eye, Flavoured Ice Cream, Gourmet Belgian Hot Chocolate, Iced Cappuccino",1830,2707
461,"Vienna, Baguette, Red Eye, Iced Tea Latte, Donut, Cupcake",1070,8506
462,"Danish, Cocoa Fantasy Pastry, Iced Coffee, Hazelnut Brownie Cake Shake, Vanilla Cappuccino, Macchiato, Vegan Shake",1540,1358
463,"Long Black, Herbal Tea, Cappuccino",600,2201
464,"Cupcake, Brioche",290,4693
465,"Filter Coffee, Macaron, Gourmet Belgian Cold Chocolate, Hot Tea Latte, Peach Iced Tea, Cookie, Iced Latte, Crackling Brownie Pastry",1660,2920
466,"Tacos, Cake, Green Tea, Danish, Pasta",1120,8075
467,"Hot Tea Latte, Brownie, Iced Cappuccino",650,5744
468,"Red Eye, Iced Cappuccino",460,8834
469,"Dark Frappe, Scone, Bagel, Breve, Iced Tea Latte, Salad, Eclair, Lemon Green Coffee",1650,2098
470,"Alphonso Mango Frappe, Peach Iced Tea, Popcorn, Burrito, Granola Bar, Tropical Iceberg",1310,1266
471,"Iced Coffee, Vegan Shake, Lemon Green Coffee, Black Eye, Danish, Green Tea, Panini, Muffin",1640,2107
472,"Chocolate Fantasy Cake Shake, Cortado, Tacos, Macaron, Long Macchiato",1140,6586
473,"Peach Iced Tea, Crackling Brownie Pastry, Brownie, Macaron, Lemon Cake Shake, Masala Tea, Herbal Tea, Filter Coffee",1490,6313
474,"Flat White, Vanilla Latte, Watermelon Mojito, Soup, Long Black, Lemon Green Coffee",1340,7602
475,"Green Tea, Flat White, Cortado, Burrito, Elaichi Tea, Breve, Watermelon Granita",1530,1226
476,"Vanilla Latte, Black Eye, Vienna",690,1197
477,"Pineapple Delight Pastry, Flat White, Popcorn, Hot Tea Latte",720,1192
478,"Americano, Macchiato",380,4562
479,"Pizza, Pasta, Granola Bar, Salad, Pineapple Delight Pastry, Hazelnut Brownie Cake Shake, Red Eye, Baguette",1850,4377
480,"Vienna, Breve, Lemon Green Coffee, Pasta",1000,10
481,"Iced Coffee, Espresso, Macchiato, Peach Iced Tea, Cortado, Cupcake, Cutlet, Lemon Green Coffee",1540,664
482,"Sandwich, Vanilla Latte, Earl Grey Orange Tea, Macaron",920,6798
483,"Iced Latte, Espresso, Vanilla Latte, Iced Mocha, Cheesecake Shake, Popcorn, Salad, Cortado",1740,3639
484,"Classic Lemonade, Long Macchiato, Elaichi Tea, Earl Grey Orange Tea, Alphonso Mango Frappe, Iced Cappuccino, Salad, Vanilla Latte",1800,2505
485,"Peach Iced Tea, Bagel, Green Tea, Macaron, Watermelon Mojito",1010,3746
486,"Granola Bar, Sandwich, Breve",650,7770
487,"Salad, Hazelnut Brownie Cake Shake, Burrito, Black Eye, Elaichi Tea, Pasta",1460,4966
488,Turmeric Ginger Cappuccino,280,825
489,"Mousse, Cocoa Fantasy Pastry, Flavoured Ice Cream, Iced Mocha",910,8808
490,"Brownie, Flavoured Ice Cream, Hot Velvet Coffee, Panini",930,1689
491,"Sandwich, Iced Cappuccino, Scone, Affogato, Macchiato, Classic Lemonade, Eclair",1430,6110
492,"Cutlet, Eclair, Iced Tea Latte, Cappuccino, Sandwich, Iced Cappuccino",1330,4724
493,"Watermelon Mojito, Americano, Pasta",730,5365
494,"Macaron, Popcorn, Vanilla Latte, Eclair, Turmeric Ginger Cappuccino, Cutlet, Lemon Cake Shake",1410,9038
495,Eclair,180,1634
496,"Gourmet Belgian Hot Chocolate, Pasta, Vegan Shake, Donut",970,3061
497,"Pudding, Iced Tea Latte",430,7742
498,"Pasta, Hot Tea Latte, Red Eye, Black Eye, Bagel, Affogato",1270,4279
499,"Long Macchiato, Cake",440,1429
500,"Danish, Iced Latte, Panini",720,984
501,"Gourmet Belgian Hot Chocolate, Granola Bar, Espresso, Cake, Brownie, Vienna, Peach Iced Tea",1490,4802
502,Vanilla Latte,270,923
503,Cookie,120,1399
504,"Panini, Soup, Red Eye, Black Eye, Burrito",1090,8232
505,"Salad, Pineapple Delight Pastry, Popcorn",490,3889
506,"Iced Mocha, Green Tea",460,8157
507,Brownie,150,2633
508,"Black Eye, Popcorn, Cafe Latte, Affogato",730,7535
509,Cheesecake Shake,270,6064
510,"Vienna, Granola Bar, Black Eye, Brioche, Gourmet Belgian Hot Chocolate, Eclair, Lemon Green Coffee, Iced Latte",1750,5038
511,Cappuccino,220,3110
512,"Elaichi Tea, Hot Tea Latte, Black Eye, Turmeric Ginger Cappuccino, Brioche, Donut",1100,3255
513,"Flavoured Ice Cream, Iced Mocha, Hazelnut Brownie Cake Shake, Classic Lemonade, Peach Iced Tea, Breve",1410,5001
514,"Cortado, Watermelon Granita, Hot Tea Latte, Soup, Vienna, Hot Velvet Coffee, Americano",1460,2450
515,"Donut, Salad, Cocoa Fantasy Pastry, Macchiato, Iced Cappuccino, Iced Mocha, Pizza, Turmeric Ginger Cappuccino",1890,4857
516,"Green Tea, Popcorn, Pizza",610,1068
517,Cutlet,150,8895
518,Masala Tea,180,6797
519,"Gourmet Belgian Hot Chocolate, Donut, Pineapple Delight Pastry, Panini",890,2243
520,"Macaron, Tropical Iceberg, Cocoa Fantasy Pastry",620,306
521,"Pudding, Vienna, Classic Lemonade, Eclair, Red Velvet Cake Shake, Gourmet Belgian Hot Chocolate, Cutlet, Popcorn",1580,81
522,"Black Eye, Vanilla Cappuccino",420,8843
523,"Cortado, Lemon Cake Shake, Hot Tea Latte, Muffin, Cake, Eclair, Popcorn, Gourmet Belgian Cold Chocolate",1590,5359
524,"Long Black, Cutlet, Scone, Turmeric Ginger Cappuccino, Cappuccino",980,4800
525,"Filter Coffee, Mousse, Turmeric Ginger Cappuccino, Brownie",730,8280
526,"Cookie, Flavoured Ice Cream",370,2152
527,"Baguette, Elaichi Tea, Gourmet Belgian Hot Chocolate, Macaron",850,1148
528,"Vienna, Turmeric Ginger Cappuccino, Bagel, Pineapple Delight Pastry, Cafe Latte, Long Macchiato, Iced Latte",1580,3616
529,"Scone, Mousse, Pudding, Red Velvet Cake Shake",790,6426
530,"Vienna, Watermelon Mojito",490,9742
531,"Dark Frappe, Long Macchiato, Flavoured Ice Cream, Granola Bar, Pizza, Green Tea, Cake",1660,1579
532,"Hazelnut Brownie Cake Shake, Ginger Tea, Panini, Gourmet Belgian Cold Chocolate",1060,6906
533,"Breve, Cake, Danish, Vegan Shake",860,220
534,"Watermelon Granita, Americano, Popcorn, Cappuccino",700,1936
535,Long Macchiato,220,6213
536,"Alphonso Mango Frappe, Cappuccino, Crunchy Frappe, Lemon Green Coffee, Donut, Dark Frappe, Earl Grey Orange Tea, Crackling Brownie Pastry",1750,6817
537,"Long Macchiato, Cake",440,677
538,"Ginger Tea, Vanilla Latte, Peach Iced Tea, Long Black, Cheesecake Shake, Vienna, Popcorn",1470,1989
539,"Black Eye, Cafe Latte, Vienna",650,9477
540,"Cheesecake Shake, Macaron, Vegan Shake, Soup, Cortado, Long Macchiato, Red Eye, Granola Bar",1650,4769
541,"Iced Tea Latte, Lemon Cake Shake",500,6339
542,Pineapple Delight Pastry,190,5064
543,"Filter Coffee, Danish, Cutlet, Macchiato, Black Eye, Pasta",1100,1682
544,"Lemon Green Coffee, Peach Iced Tea, Long Black",670,4469
545,"Breve, Vegan Shake, Mousse, Pizza, Espresso, Ginger Tea, Red Eye, Vanilla Cappuccino",1770,6642
546,"Herbal Tea, Gourmet Belgian Cold Chocolate, Cappuccino, Scone",850,3023
547,"Cutlet, Flavoured Ice Cream",400,3265
548,"Quiche, Iced Tea Latte",550,9968
549,"Masala Tea, Cortado",380,6151
550,"Hazelnut Brownie Cake Shake, Pudding, Alphonso Mango Frappe, Watermelon Granita, Donut, Macaron",1260,7217
551,"Vienna, Ginger Tea",420,6236
552,"Black Eye, Cheesecake Shake, Soup, Brownie, Chocolate Fantasy Cake Shake, Brioche, Lemon Green Coffee",1400,9640
553,"Vanilla Latte, Cocoa Fantasy Pastry, Alphonso Mango Frappe",730,7310
554,"Sandwich, Masala Tea",430,4529
555,"Granola Bar, Gourmet Belgian Cold Chocolate, Eclair, Pudding",860,2211
556,"Cake, Gourmet Belgian Cold Chocolate, Green Tea, Crackling Brownie Pastry, Cheesecake Shake",1190,9829
557,"Masala Tea, Cafe Latte, Mousse, Brownie, Lemon Cake Shake",1010,9109
558,Donut,100,8536
559,"Tacos, Baguette, Crunchy Frappe, Pudding, Iced Coffee, Masala Tea, Burrito",1530,7802
560,"Watermelon Granita, Soup",370,3663
561,"Classic Lemonade, Long Black, Iced Tea Latte",600,2078
562,"Brioche, Turmeric Ginger Cappuccino, Muffin",540,4470
563,"Crunchy Frappe, Herbal Tea, Turmeric Ginger Cappuccino, Filter Coffee, Elaichi Tea, Peach Iced Tea, Classic Lemonade",1370,2490
564,"Red Velvet Cake Shake, Affogato",520,7561
565,"Red Velvet Cake Shake, Sandwich, Hot Velvet Coffee, Iced Cappuccino, Vanilla Cappuccino",1300,6676
566,"Iced Coffee, Ginger Tea, Cutlet, Turmeric Ginger Cappuccino, Soup",980,7750
567,"Herbal Tea, Tropical Iceberg, Macaron, Iced Coffee, Sandwich, Vienna, Burrito",1630,5049
568,"Bagel, Filter Coffee, Pudding, Burrito",730,9783
569,Masala Tea,180,9830
570,"Vanilla Latte, Iced Tea Latte, Popcorn, Flavoured Ice Cream, Hot Tea Latte, Lemon Cake Shake, Cupcake",1470,7929
571,Vanilla Latte,270,3104
572,"Watermelon Granita, Green Tea, Lemon Cake Shake, Watermelon Mojito",900,6824
573,"Cortado, Elaichi Tea",380,6585
574,Iced Tea Latte,250,3827
575,"Muffin, Long Black, Herbal Tea, Eclair, Peach Iced Tea, Cookie, Sandwich",1280,896
576,"Cake, Tropical Iceberg, Danish, Classic Lemonade",780,1978
577,"Flavoured Ice Cream, Breve, Watermelon Mojito, Iced Tea Latte, Panini, Classic Lemonade, Cafe Latte",1630,8100
578,"Affogato, Quiche, Alphonso Mango Frappe, Pineapple Delight Pastry, Hazelnut Brownie Cake Shake",1290,3111
579,"Sandwich, Iced Cappuccino, Vegan Shake, Cookie, Red Velvet Cake Shake, Turmeric Ginger Cappuccino, Cupcake, Cafe Latte",1840,1658
580,"Breve, Red Eye, Cheesecake Shake, Flavoured Ice Cream, Donut, Lemon Green Coffee, Cortado, Lemon Cake Shake",1710,252
581,"Macaron, Masala Tea, Cupcake, Brioche, Pizza",1020,7103
582,"Soup, Classic Lemonade, Iced Coffee",520,425
583,"Vegan Shake, Iced Latte, Iced Cappuccino, Crunchy Frappe, Espresso, Watermelon Mojito, Americano, Masala Tea",1810,9133
584,"Cookie, Salad, Affogato, Herbal Tea, Croissant, Green Tea, Granola Bar",1220,8957
585,"Pizza, Mousse, Vienna, Hot Tea Latte, Brownie",1160,9391
586,"Baguette, Bagel, Hot Velvet Coffee, Lemon Cake Shake",800,8543
587,"Tacos, Sandwich",500,7965
588,"Pudding, Vegan Shake, Muffin, Soup",700,9736
589,"Baguette, Black Eye, Macchiato, Watermelon Mojito, Elaichi Tea, Cortado, Cake",1380,6810
590,"Cappuccino, Affogato",460,7386
591,"Granola Bar, Iced Coffee, Americano",580,5818
592,"Cake, Vegan Shake, Pudding, Hot Velvet Coffee, Espresso, Cupcake, Gourmet Belgian Cold Chocolate",1520,3576
593,"Chocolate Fantasy Cake Shake, Vanilla Latte, Macchiato",740,780
594,"Americano, Burrito, Salad, Long Black",900,2743
595,"Salad, Cupcake",370,4845
596,"Muffin, Cheesecake Shake, Gourmet Belgian Cold Chocolate, Sandwich",960,2976
597,"Cafe Latte, Cortado, Lemon Green Coffee, Ginger Tea, Black Eye, Pudding, Danish, Scone",1510,7586
598,Flat White,230,1345
599,"Sandwich, Vegan Shake, Macchiato, Pizza, Green Tea, Baguette",1380,2036
600,"Classic Lemonade, Pasta, Ginger Tea, Cortado, Cocoa Fantasy Pastry",1010,5061
